id,Date,Reporter,Title,Pool Report,Off the Record,Other type?,Phone Present,Auto- Redact,Manual Redact,Email Present,Auto- Redact,Manual Redact,Address Present,Auto- Redact,Manual Redact,Review Complete,Publish,Comments
491,"Sat, 24 Apr 2021 17:01:05 -0400",Linda Feldmann,Travel pool report 10 - leaving church,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
492,"Sat, 24 Apr 2021 16:10:31 -0400",Linda Feldmann,Travel pool report 9 - church,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
493,"Sat, 24 Apr 2021 16:04:27 -0400",Linda Feldmann,Travel pool report 8 - on the move,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
494,"Sat, 24 Apr 2021 14:01:23 -0400",Linda Feldmann,Travel pool report 7 - Lunch lid extended to 2:30,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
495,"Sat, 24 Apr 2021 12:50:00 -0400",Linda Feldmann,Travel pool report 6 - lunch lid now till 2 pm,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
496,"Sat, 24 Apr 2021 11:48:32 -0400",Linda Feldmann,Travel pool report 5 - lunch lid/ pix,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
497,"Sat, 24 Apr 2021 11:33:14 -0400",Linda Feldmann,Travel pool report 4 - drop off at residence,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
498,"Sat, 24 Apr 2021 11:19:11 -0400",Linda Feldmann,Travel pool report 3 - greeter at DANG,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
499,"Sat, 24 Apr 2021 11:10:37 -0400",Linda Feldmann,Travel pool report 2 - Marine One lands New Castle,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
500,"Fri, 30 Apr 2021 17:25:00 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #11: pictures and captions,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
501,"Fri, 30 Apr 2021 17:17:19 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #10: CORRECTION on report #9,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
502,"Fri, 30 Apr 2021 21:00:16 +0000",Taylor W Popielarz,VP pool report #8: Back at JBA,TRUE,FALSE,,1,1,,,,,,,,1,1,
503,"Fri, 30 Apr 2021 20:33:43 +0000",Zeke Miller,WHCA COVID-19 Update (action requested),FALSE,FALSE,,,,,,,,,,,1,0,
504,"Fri, 30 Apr 2021 16:30:48 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #9,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
505,"Fri, 30 Apr 2021 16:27:13 -0400",Morgan Chalfant,out of town pool report #18 --travel/photo lid,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
506,"Fri, 30 Apr 2021 16:20:00 -0400",Morgan Chalfant,Out of town pool report #17,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
507,"Fri, 30 Apr 2021 15:37:28 -0400",Morgan Chalfant,out of town pool report #16,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
508,"Fri, 30 Apr 2021 19:33:56 +0000",Taylor W Popielarz,VP pool report #7: Back at airport/India statement,TRUE,FALSE,,1,1,,,,,,,,1,1,
509,"Fri, 30 Apr 2021 15:33:37 -0400",Morgan Chalfant,Out of town pool report #15 -- rolling,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
510,"Fri, 30 Apr 2021 15:24:51 -0400",Morgan Chalfant,Out of town pool report #14 — correction to previous report,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
511,"Fri, 30 Apr 2021 15:16:53 -0400",Morgan Chalfant,Out of town pool report #13,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
512,"Fri, 30 Apr 2021 19:00:36 +0000",Taylor W Popielarz,VP pool report #6: Coffee shop stop,TRUE,FALSE,,1,1,,,,,,,,1,1,
513,"Fri, 30 Apr 2021 14:56:50 -0400",Morgan Chalfant,Out of town pool report #12 — Biden speaking,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
514,"Fri, 30 Apr 2021 14:45:35 -0400",Morgan Chalfant,Out of town pool report #11 - two min warning,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
515,"Fri, 30 Apr 2021 14:44:17 -0400",Morgan Chalfant,Out of town pool report #10,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
516,"Fri, 30 Apr 2021 14:32:32 -0400",Morgan Chalfant,Out of town pool report #9 — event site,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
517,"Fri, 30 Apr 2021 14:22:57 -0400",Morgan Chalfant,Out of town pool report #8 - NEWS on India travel restrictions,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
518,"Fri, 30 Apr 2021 18:18:36 +0000",Taylor W Popielarz,VP pool report #5: Transcript of Harris Q&A,TRUE,FALSE,,1,1,,,,,,,,1,1,
519,"Fri, 30 Apr 2021 14:17:17 -0400",Morgan Chalfant,Out of town pool report #7,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
520,"Fri, 30 Apr 2021 14:00:25 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #8,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
521,"Fri, 30 Apr 2021 13:52:20 -0400",Morgan Chalfant,Out of town pool report #6,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
522,"Fri, 30 Apr 2021 17:48:52 +0000",Taylor W Popielarz,VP pool report #4: Roundtable over/Harris took Qs,TRUE,FALSE,,1,1,,,,,,,,1,1,
523,"Fri, 30 Apr 2021 13:39:21 -0400",Morgan Chalfant,Out of town pool report #5 — arrival in Philadelphia,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
524,"Fri, 30 Apr 2021 13:06:26 -0400",Morgan Chalfant,Out of town pool report #4,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
525,"Fri, 30 Apr 2021 13:05:29 -0400",Morgan Chalfant,Out of town pool report #3,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
526,"Fri, 30 Apr 2021 13:03:44 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #7,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
527,"Fri, 30 Apr 2021 13:03:06 -0400",Morgan Chalfant,Out of town pool report #2,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
528,"Fri, 30 Apr 2021 13:02:22 -0400",Steven Nelson,Pool Report 4/JBA,TRUE,FALSE,,1,1,,,,,,,,1,1,
529,"Fri, 30 Apr 2021 16:37:44 +0000",Taylor W Popielarz,VP pool report #3: Arrival at roundtable,TRUE,FALSE,,1,1,,,,,,,,1,1,
530,"Fri, 30 Apr 2021 12:36:27 -0400",Steven Nelson,Pool Report 3/Motorcade rolling,TRUE,FALSE,,1,1,,,,,,,,1,1,
531,"Fri, 30 Apr 2021 12:27:21 -0400",Steven Nelson,Pool Report 2/Still waiting,TRUE,FALSE,,1,1,,,,,,,,1,1,
532,"Fri, 30 Apr 2021 11:59:24 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #6,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
533,"Fri, 30 Apr 2021 15:59:09 +0000",Taylor W Popielarz,VP pool report #2: Arrival in Cincinnati,TRUE,FALSE,,1,1,,,,,,,,1,1,
534,"Fri, 30 Apr 2021 11:14:33 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #5,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
535,"Fri, 30 Apr 2021 11:00:51 -0400",Steven Nelson,Pool Report 1/Bad weather call,TRUE,FALSE,,1,1,,,,,,,,1,1,
536,"Fri, 30 Apr 2021 10:57:11 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #4,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
537,"Fri, 30 Apr 2021 14:36:14 +0000",Emily Goodin,FLOTUS Pool report #1 - tree planting on the North Lawn,TRUE,FALSE,,1,1,,,,,,,,1,1,
538,"Fri, 30 Apr 2021 10:32:34 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #3,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
539,"Fri, 30 Apr 2021 10:25:40 -0400",Ben Sessoms,SGOTUS in North Carolina pool report #2,TRUE,FALSE,,1,1,,1,1,,,,,1,1,
