Identifier,Title,Date,Creator,Object Type,Format,Rights Statement,FILES
202104_000,Pool Report #3 - event concludes,2021-04-08T12:33:11-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,000/body-000.html
202104_001,Pool Report #2a - clarification,2021-04-08T11:59:56-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,001/body-001.html
202104_002,Pool Report #2 - event begins,2021-04-08T11:56:41-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,002/body-002.html
202104_003,Pool Note #2 - two min warning,2021-04-08T11:52:54-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,003/body-003.html
202104_004,Pool Note - still waiting,2021-04-08T11:51:40-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,004/body-004.html
202104_005,"Pool Report #1 - Checking in, Rose Garden event attendees",2021-04-08T09:51:34-04:00,Chris Johnson,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,005/body-005.html
202104_006,FLOTUS Pool Report #9: Tour and WH arrival,2021-04-07T19:04:59Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,006/body-006.html
202104_007,in-town print pool #9 (lid),2021-04-07T14:38:24-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,007/body-007.html
202104_008,In-town print pool #8 (POTUS concludes),2021-04-07T14:30:47-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,008/body-008.html
202104_009,In-town print pool #7 (POTUS begins),2021-04-07T14:05:32-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,009/body-009.html
202104_010,In-town print pool #6 (2 min warning),2021-04-07T14:02:22-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,010/body-010.html
202104_011,In-town print pool #5 (holding for POTUS),2021-04-07T13:48:24-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,011/body-011.html
202104_012,In-town print pool #4 (briefing over),2021-04-07T13:36:35-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,012/body-012.html
202104_013,FLOTUS Pool Report #8: Military OneSource Arrival,2021-04-07T17:34:25Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,013/body-013.html
202104_014,FLOTUS Pool Report #7: Motorcade rolling,2021-04-07T17:21:22Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,014/body-014.html
202104_015,FLOTUS Pool Report #6: Holding in press vans,2021-04-07T17:00:34Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,015/body-015.html
202104_016,FLOTUS Pool Report #5: Remarks as delivered,2021-04-07T16:44:44Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,016/body-016.html
202104_017,FLOTUS Pool Report #4: More remarks + Color,2021-04-07T16:39:44Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,017/body-017.html
202104_018,In-town print pool #3 (2 min warning),2021-04-07T12:19:21-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,018/body-018.html
202104_019,FLOTUS Pool Report #3: FLOTUS Excerpts / Event begins,2021-04-07T15:43:47Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,019/body-019.html
202104_020,FLOTUS Pool Report #2: Pool waiting,2021-04-07T15:33:04Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,020/body-020.html
202104_021,In-town print pool #2 (lunch lid 'till noon),2021-04-07T11:19:19-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,021/body-021.html
202104_022,FLOTUS Pool Report #1: Checking-in,2021-04-07T15:09:33Z,Bricio Segovia,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,022/body-022.html
202104_023,In-town pool report #1 (checking in),2021-04-07T10:11:21-04:00,Alex Leary,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,023/body-023.html
202104_024,VP pool report #4,2021-04-06T19:23:31-04:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,024/body-024.html
202104_025,VP pool report #3,2021-04-06T16:14:48-05:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,025/body-025.html
202104_026,In-Town Pool Report #20 - Fuller quotes,2021-04-06T20:54:37Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,026/body-026.html
202104_027,In-Town Pool Report #19 - Travel/photo lid,2021-04-06T20:49:30Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,027/body-027.html
202104_028,In-Town Pool Report #18 - Remarks end,2021-04-06T20:32:31Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,028/body-028.html
202104_029,In-Town Pool Report #17 - POTUS begins remarks,2021-04-06T20:11:12Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,029/body-029.html
202104_030,In-Town Pool Report #16 - Two-minute warning for POTUS remarks,2021-04-06T20:08:31Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,030/body-030.html
202104_031,In-Town Pool Report #15 - More quotes from vaccination site event,2021-04-06T19:36:08Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,031/body-031.html
202104_032,VP pool report #2,2021-04-06T14:30:51-05:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,032/body-032.html
202104_033,In-Town Pool Report #14 - WH arrival,2021-04-06T19:05:44Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,033/body-033.html
202104_034,In-Town Pool Report #13 - Motorcade rolling,2021-04-06T18:52:29Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,034/body-034.html
202104_035,In-Town Pool Report #12 - more color from tour,2021-04-06T18:31:54Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,035/body-035.html
202104_036,In-Town Pool Report #11 -POTUS arrival,2021-04-06T18:25:22Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,036/body-036.html;036/attachments/Image.jpeg
202104_037,In-Town Pool Report #10 - Chapel vaccination site,2021-04-06T18:18:57Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,037/body-037.html;037/attachments/Image.jpeg
202104_038,In-Town Pool Report #9  - Vaccination site arrival,2021-04-06T18:11:10Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,038/body-038.html
202104_039,VP pool report #1,2021-04-06T13:02:27-05:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,039/body-039.html
202104_040,In-Town Pool Report #8 -  White House departure,2021-04-06T17:55:38Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,040/body-040.html
202104_041,In-Town Pool Report #7 - Holding in press vans,2021-04-06T17:38:09Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,041/body-041.html
202104_042,In-Town Pool Report #6 - Pool holding,2021-04-06T17:11:05Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,042/body-042.html
202104_043,In-Town Pool Report #5 - Briefing ends,2021-04-06T16:59:57Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,043/body-043.html
202104_044,In-Town Pool Report #4 - Briefing begins,2021-04-06T16:15:44Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,044/body-044.html
202104_045,In-Town Pool Report #3 - Two-minute warning,2021-04-06T16:13:54Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,045/body-045.html
202104_046,In-Town Pool Report #2 - Lunch lid,2021-04-06T15:01:17Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,046/body-046.html
202104_047,In-Town Pool Report #1 - No schedule changes,2021-04-06T14:16:52Z,Courtney Subramanian,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,047/body-047.html
202104_048,SGOTUS pool report #3,2021-04-06T00:27:31Z,Michelle Maxwell,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,048/body-048.html
202104_049,FW: SGOTUS pool report #2,2021-04-05T23:06:30Z,Michelle Maxwell,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,049/body-049.html
202104_050,VP pool report #4,2021-04-05T15:59:33-07:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,050/body-050.html
202104_051,SGOTUS pool report #1,2021-04-05T21:22:27Z,Michelle Maxwell,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,051/body-051.html
202104_052,VP Pool report #3,2021-04-05T12:36:18-07:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,052/body-052.html
202104_053,In town pool report #8 - lid,2021-04-05T15:25:41-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,053/body-053.html
202104_055,In town pool report #7 - no news. briefing over,2021-04-05T14:37:43-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,055/body-055.html
202104_056,VP pool report #2,2021-04-05T11:28:05-07:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,056/body-056.html
202104_057,Pool note --2 min warning for briefing,2021-04-05T13:35:40-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,057/body-057.html
202104_058,VP pool report #1,2021-04-05T10:35:10-07:00,Isaac Dovere,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,058/body-058.html
202104_059,In town pool report #6 no news. Biden remarks on Easter traditions at the White House,2021-04-05T13:29:47-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,059/body-059.html
202104_060,"In town pool report #5 - no news. Easter remarks background info, photo",2021-04-05T12:48:05-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,060/body-060.html;060/attachments/image_50385409.JPG
202104_061,"In town pool report #4 - CSPAN video link to arrival remarks, gathering for Easter remarks",2021-04-05T12:29:07-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,061/body-061.html
202104_062,In town pool report #3 - Biden quotes from arrival,2021-04-05T12:25:32-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,062/body-062.html
202104_063,"In town pool report #2 - Biden arrival, brief comments",2021-04-05T11:56:14-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,063/body-063.html
202104_064,In town pool report #1 - checking in,2021-04-05T10:50:27-04:00,Brian Bennett,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,064/body-064.html
202104_066,In-town pool report #1 - lid,2021-04-04T10:42:44-04:00,Niels Lesniewski,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,066/body-066.html
202104_067,WH Pool Report 2 -- President's Schedule,2021-04-03T15:29:29Z,Jonathan Salant,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,067/body-067.html
202104_068,WH pool report 1 - lid,2021-04-03T14:14:10Z,Jonathan Salant,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,068/body-068.html
202104_069,In-Town Pool Report #8: Lid,2021-04-02T18:46:11Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,069/body-069.html
202104_070,In-Town Pool Report #7: Marine One Lands at Camp David,2021-04-02T17:42:55Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,070/body-070.html
202104_071,In town pool report #6: Briefing Ends,2021-04-02T17:20:38Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,071/body-071.html
202104_072,In town pool report #5: Briefing Begins,2021-04-02T16:35:59Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,072/body-072.html
202104_073,In town pool report #4: Departure,2021-04-02T16:15:47Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,073/body-073.html
202104_074,In Town Pool Report #3: Remarks End/ Questions,2021-04-02T15:42:39Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,074/body-074.html
202104_075,In-Town Pool Report #2: Remarks Begin,2021-04-02T15:26:44Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,075/body-075.html
202104_076,In-Town Pool Report #1: Good Morning,2021-04-02T14:22:07Z,Philip Wegmann,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,076/body-076.html
202104_078,FLOTUS pool report #2 - Dr. Biden plays April Fools Day Prank on flight back,2021-04-02T01:16:13Z,Emily Goodin,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,078/body-078.html
202104_079,FLOTUS pool report #3 - Back at White House,2021-04-02T01:57:31Z,Emily Goodin,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,079/body-079.html
202104_080,FLOTUS pool report #1 - departing California,2021-04-01T20:39:46Z,Emily Goodin,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,080/body-080.html
202104_081,In-Town Pool #12 LID,2021-04-01T20:16:07Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,081/body-081.html
202104_082,First Dogs Pool Report #1,2021-04-01T20:47:38+01:00,Kacey Reid,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,082/body-082.html
202104_083,In-Town Pool Report #11 Cabinet meeting concludes,2021-04-01T19:46:39Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,083/body-083.html
202104_084,In-Town Pool Report #10 Few deets on Cabinet meeting,2021-04-01T19:02:05Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,084/body-084.html
202104_085,Pool report #9 Will tweet pics of Cabinet room,2021-04-01T17:50:39Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,085/body-085.html
202104_086,Pool report #8 -- Press ushered out of Cabinet meeting/Biden takes no Qs,2021-04-01T17:41:58Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,086/body-086.html
202104_087,Pool report #7 5 cabinet members to sell jobs plan,2021-04-01T17:34:58Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,087/body-087.html
202104_088,In-town pool report #6 holding,2021-04-01T17:21:30Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,088/body-088.html
202104_089,In-Town Pool Report #5 Biden remarks to faith leaders,2021-04-01T16:55:08Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,089/body-089.html
202104_090,In-Town Pool Report #4 Biden joins faith leader call,2021-04-01T16:37:20Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,090/body-090.html
202104_091,In-Town Pool Report #3 Cabinet meeting attendees,2021-04-01T16:23:53Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,091/body-091.html
202104_092,In-Town Pool Report #2 NEW sched add: Biden to join NOON call with faith leaders,2021-04-01T15:48:36Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,092/body-092.html
202104_093,VP Pool Report #6 Correction to remark on Anti-Asian Hate,2021-04-01T10:48:49-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,093/body-093.html
202104_094,VP Pool Report #5 - speakers and remarks from VP,2021-04-01T10:37:38-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,094/body-094.html
202104_095,VP Pool Report #4 - Surgeon General Remarks from the event,2021-04-01T10:35:30-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,095/body-095.html
202104_096,In-Town Pool Report #1 [briefing changed to 1:30],2021-04-01T14:02:22Z,Natasha Korecki,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,096/body-096.html
202104_097,VP Pool Report #3 - event begins + comments from Surgeon General and VP,2021-04-01T09:36:50-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,097/body-097.html
202104_098,VP Pool Report #2 - background on meeting + VP’s portfolio,2021-04-01T08:40:05-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,098/body-098.html
202104_099,VP Pool report #1,2021-04-01T08:21:00-04:00,Jessica Floyd,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,099/body-099.html
202104_100,pool report #6a/ Russia speech now expected to start at 5,2021-04-15T16:51:47-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,100/body-100.html
202104_101,pool report #6/East Room awaiting POTUS remarks on Russia,2021-04-15T16:29:09-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,101/body-101.html
202104_103,VP pool report #2/VP announcement on childcare,2021-04-15T15:55:27-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,103/body-103.html
202104_104,VP pool report #1/South Court Auditorium,2021-04-15T15:39:54-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,104/body-104.html
202104_105,pool report #5a/a bit more Oval spray,2021-04-15T15:00:28-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,105/body-105.html
202104_107,Pool report #4/Oval participants,2021-04-15T14:15:22-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,107/body-107.html
202104_108,"pool report #3/briefing ended, pool gathering",2021-04-15T13:44:04-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,108/body-108.html
202104_109,pool report #2/2 minute warning for briefing,2021-04-15T12:50:24-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,109/body-109.html
202104_110,pool report #1/slight delay on briefing,2021-04-15T12:21:40-04:00,Todd Gillman,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,110/body-110.html
202104_111,Pool report 4/14 #13,2021-04-14T20:13:03Z,Courtney Rozen,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,111/body-111.html
202104_112,Pool report 4/14 #12,2021-04-14T19:41:32Z,Courtney Rozen,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,112/body-112.html
202104_113,Re: Pool report 4/14 #11 - correction,2021-04-14T19:24:42Z,Courtney Rozen,http://purl.org/dc/dcmitype/Text,http://vocab.lib.umd.edu/form#pool_reports,http://vocab.lib.umd.edu/rightsStatement#InC-NC,113/body-113.html
